"Persons Place of Usual Residence","2103, NSW","Not applicable",1894
"Persons Place of Usual Residence","2103, NSW","Total",10674
"Persons Place of Usual Residence","2104, NSW","Employed, worked full-time",817
"Persons Place of Usual Residence","2104, NSW","Employed, worked part-time",561
"Persons Place of Usual Residence","2104, NSW","Employed, away from work",65
"Persons Place of Usual Residence","2104, NSW","Unemployed, looking for full-time work",31
"Persons Place of Usual Residence","2104, NSW","Unemployed, looking for part-time work",25
"Persons Place of Usual Residence","2104, NSW","Not in the labour force",1438
"Persons Place of Usual Residence","2104, NSW","Not stated",207
"Persons Place of Usual Residence","2104, NSW","Not applicable",488
"Persons Place of Usual Residence","2104, NSW","Total",3620
"Persons Place of Usual Residence","2105, NSW","Employed, worked full-time",495
"Persons Place of Usual Residence","2105, NSW","Employed, worked part-time",355
"Persons Place of Usual Residence","2105, NSW","Employed, away from work",38
"Persons Place of Usual Residence","2105, NSW","Unemployed, looking for full-time work",22
"Persons Place of Usual Residence","2105, NSW","Unemployed, looking for part-time work",10
"Persons Place of Usual Residence","2105, NSW","Not in the labour force",491
"Persons Place of Usual Residence","2105, NSW","Not stated",145
"Persons Place of Usual Residence","2105, NSW","Not applicable",290
"Persons Place of Usual Residence","2105, NSW","Total",1848
"Persons Place of Usual Residence","2106, NSW","Employed, worked full-time",2931
"Persons Place of Usual Residence","2106, NSW","Employed, worked part-time",1801
"Persons Place of Usual Residence","2106, NSW","Employed, away from work",210
"Persons Place of Usual Residence","2106, NSW","Unemployed, looking for full-time work",80
"Persons Place of Usual Residence","2106, NSW","Unemployed, looking for part-time work",89
"Persons Place of Usual Residence","2106, NSW","Not in the labour force",2174
"Persons Place of Usual Residence","2106, NSW","Not stated",279
"Persons Place of Usual Residence","2106, NSW","Not applicable",1746
"Persons Place of Usual Residence","2106, NSW","Total",9303
"Persons Place of Usual Residence","2107, NSW","Employed, worked full-time",4122
"Persons Place of Usual Residence","2107, NSW","Employed, worked part-time",2884
"Persons Place of Usual Residence","2107, NSW","Employed, away from work",344
"Persons Place of Usual Residence","2107, NSW","Unemployed, looking for full-time work",117
"Persons Place of Usual Residence","2107, NSW","Unemployed, looking for part-time work",152
"Persons Place of Usual Residence","2107, NSW","Not in the labour force",3679
"Persons Place of Usual Residence","2107, NSW","Not stated",445
"Persons Place of Usual Residence","2107, NSW","Not applicable",2926
"Persons Place of Usual Residence","2107, NSW","Total",14670
"Persons Place of Usual Residence","2108, NSW","Employed, worked full-time",400
"Persons Place of Usual Residence","2108, NSW","Employed, worked part-time",334
"Persons Place of Usual Residence","2108, NSW","Employed, away from work",34
"Persons Place of Usual Residence","2108, NSW","Unemployed, looking for full-time work",16
"Persons Place of Usual Residence","2108, NSW","Unemployed, looking for part-time work",22
"Persons Place of Usual Residence","2108, NSW","Not in the labour force",557
"Persons Place of Usual Residence","2108, NSW","Not stated",121
"Persons Place of Usual Residence","2108, NSW","Not applicable",190
"Persons Place of Usual Residence","2108, NSW","Total",1672
"Persons Place of Usual Residence","2109, NSW","Employed, worked full-time",649
"Persons Place of Usual Residence","2109, NSW","Employed, worked part-time",442
"Persons Place of Usual Residence","2109, NSW","Employed, away from work",145
"Persons Place of Usual Residence","2109, NSW","Unemployed, looking for full-time work",34
"Persons Place of Usual Residence","2109, NSW","Unemployed, looking for part-time work",243
"Persons Place of Usual Residence","2109, NSW","Not in the labour force",1132
"Persons Place of Usual Residence","2109, NSW","Not stated",252
"Persons Place of Usual Residence","2109, NSW","Not applicable",187
"Persons Place of Usual Residence","2109, NSW","Total",3090
"Persons Place of Usual Residence","2110, NSW","Employed, worked full-time",2801
"Persons Place of Usual Residence","2110, NSW","Employed, worked part-time",1438
"Persons Place of Usual Residence","2110, NSW","Employed, away from work",219
"Persons Place of Usual Residence","2110, NSW","Unemployed, looking for full-time work",72
"Persons Place of Usual Residence","2110, NSW","Unemployed, looking for part-time work",73
"Persons Place of Usual Residence","2110, NSW","Not in the labour force",3290
"Persons Place of Usual Residence","2110, NSW","Not stated",437
"Persons Place of Usual Residence","2110, NSW","Not applicable",2015
"Persons Place of Usual Residence","2110, NSW","Total",10348
"Persons Place of Usual Residence","2111, NSW","Employed, worked full-time",4957
"Persons Place of Usual Residence","2111, NSW","Employed, worked part-time",2115
"Persons Place of Usual Residence","2111, NSW","Employed, away from work",304
"Persons Place of Usual Residence","2111, NSW","Unemployed, looking for full-time work",145
"Persons Place of Usual Residence","2111, NSW","Unemployed, looking for part-time work",172
"Persons Place of Usual Residence","2111, NSW","Not in the labour force",3517
"Persons Place of Usual Residence","2111, NSW","Not stated",623
"Persons Place of Usual Residence","2111, NSW","Not applicable",2582
"Persons Place of Usual Residence","2111, NSW","Total",14415
"Persons Place of Usual Residence","2112, NSW","Employed, worked full-time",10818
"Persons Place of Usual Residence","2112, NSW","Employed, worked part-time",4699
"Persons Place of Usual Residence","2112, NSW","Employed, away from work",752
"Persons Place of Usual Residence","2112, NSW","Unemployed, looking for full-time work",515
"Persons Place of Usual Residence","2112, NSW","Unemployed, looking for part-time work",427
"Persons Place of Usual Residence","2112, NSW","Not in the labour force",8552
"Persons Place of Usual Residence","2112, NSW","Not stated",1360
"Persons Place of Usual Residence","2112, NSW","Not applicable",5733
"Persons Place of Usual Residence","2112, NSW","Total",32852
"Persons Place of Usual Residence","2113, NSW","Employed, worked full-time",6184
"Persons Place of Usual Residence","2113, NSW","Employed, worked part-time",2628
"Persons Place of Usual Residence","2113, NSW","Employed, away from work",385
"Persons Place of Usual Residence","2113, NSW","Unemployed, looking for full-time work",292
"Persons Place of Usual Residence","2113, NSW","Unemployed, looking for part-time work",264
"Persons Place of Usual Residence","2113, NSW","Not in the labour force",4848
"Persons Place of Usual Residence","2113, NSW","Not stated",622
"Persons Place of Usual Residence","2113, NSW","Not applicable",3150
"Persons Place of Usual Residence","2113, NSW","Total",18365
"Persons Place of Usual Residence","2114, NSW","Employed, worked full-time",8523
"Persons Place of Usual Residence","2114, NSW","Employed, worked part-time",3579
"Persons Place of Usual Residence","2114, NSW","Employed, away from work",569
"Persons Place of Usual Residence","2114, NSW","Unemployed, looking for full-time work",421
"Persons Place of Usual Residence","2114, NSW","Unemployed, looking for part-time work",397
"Persons Place of Usual Residence","2114, NSW","Not in the labour force",5883
"Persons Place of Usual Residence","2114, NSW","Not stated",726
"Persons Place of Usual Residence","2114, NSW","Not applicable",3971
"Persons Place of Usual Residence","2114, NSW","Total",24059
"Persons Place of Usual Residence","2115, NSW","Employed, worked full-time",3207
"Persons Place of Usual Residence","2115, NSW","Employed, worked part-time",1407
"Persons Place of Usual Residence","2115, NSW","Employed, away from work",217
"Persons Place of Usual Residence","2115, NSW","Unemployed, looking for full-time work",146
"Persons Place of Usual Residence","2115, NSW","Unemployed, looking for part-time work",149
"Persons Place of Usual Residence","2115, NSW","Not in the labour force",2998
"Persons Place of Usual Residence","2115, NSW","Not stated",429
"Persons Place of Usual Residence","2115, NSW","Not applicable",2180
"Persons Place of Usual Residence","2115, NSW","Total",10738
"Persons Place of Usual Residence","2116, NSW","Employed, worked full-time",2058
"Persons Place of Usual Residence","2116, NSW","Employed, worked part-time",905
"Persons Place of Usual Residence","2116, NSW","Employed, away from work",127
"Persons Place of Usual Residence","2116, NSW","Unemployed, looking for full-time work",141
"Persons Place of Usual Residence","2116, NSW","Unemployed, looking for part-time work",107
"Persons Place of Usual Residence","2116, NSW","Not in the labour force",1765
"Persons Place of Usual Residence","2116, NSW","Not stated",243
"Persons Place of Usual Residence","2116, NSW","Not applicable",1293
"Persons Place of Usual Residence","2116, NSW","Total",6640
"Persons Place of Usual Residence","2117, NSW","Employed, worked full-time",6181
"Persons Place of Usual Residence","2117, NSW","Employed, worked part-time",2991
"Persons Place of Usual Residence","2117, NSW","Employed, away from work",442
"Persons Place of Usual Residence","2117, NSW","Unemployed, looking for full-time work",352
"Persons Place of Usual Residence","2117, NSW","Unemployed, looking for part-time work",331
"Persons Place of Usual Residence","2117, NSW","Not in the labour force",6088
"Persons Place of Usual Residence","2117, NSW","Not stated",890
"Persons Place of Usual Residence","2117, NSW","Not applicable",4009
"Persons Place of Usual Residence","2117, NSW","Total",21288
"Persons Place of Usual Residence","2118, NSW","Employed, worked full-time",7115
"Persons Place of Usual Residence","2118, NSW","Employed, worked part-time",3449
"Persons Place of Usual Residence","2118, NSW","Employed, away from work",472
"Persons Place of Usual Residence","2118, NSW","Unemployed, looking for full-time work",385
"Persons Place of Usual Residence","2118, NSW","Unemployed, looking for part-time work",393
"Persons Place of Usual Residence","2118, NSW","Not in the labour force",7246
"Persons Place of Usual Residence","2118, NSW","Not stated",716
"Persons Place of Usual Residence","2118, NSW","Not applicable",4573
"Persons Place of Usual Residence","2118, NSW","Total",24340
"Persons Place of Usual Residence","2119, NSW","Employed, worked full-time",3507
"Persons Place of Usual Residence","2119, NSW","Employed, worked part-time",1955
"Persons Place of Usual Residence","2119, NSW","Employed, away from work",201
"Persons Place of Usual Residence","2119, NSW","Unemployed, looking for full-time work",122
"Persons Place of Usual Residence","2119, NSW","Unemployed, looking for part-time work",133
"Persons Place of Usual Residence","2119, NSW","Not in the labour force",3064
"Persons Place of Usual Residence","2119, NSW","Not stated",443
"Persons Place of Usual Residence","2119, NSW","Not applicable",2222
"Persons Place of Usual Residence","2119, NSW","Total",11646
"Persons Place of Usual Residence","2120, NSW","Employed, worked full-time",6306
"Persons Place of Usual Residence","2120, NSW","Employed, worked part-time",3345
"Persons Place of Usual Residence","2120, NSW","Employed, away from work",441
"Persons Place of Usual Residence","2120, NSW","Unemployed, looking for full-time work",218
"Persons Place of Usual Residence","2120, NSW","Unemployed, looking for part-time work",272
"Persons Place of Usual Residence","2120, NSW","Not in the labour force",5113
"Persons Place of Usual Residence","2120, NSW","Not stated",508
"Persons Place of Usual Residence","2120, NSW","Not applicable",4002
"Persons Place of Usual Residence","2120, NSW","Total",20207
"Persons Place of Usual Residence","2121, NSW","Employed, worked full-time",8781
"Persons Place of Usual Residence","2121, NSW","Employed, worked part-time",4244
"Persons Place of Usual Residence","2121, NSW","Employed, away from work",542
"Persons Place of Usual Residence","2121, NSW","Unemployed, looking for full-time work",472
"Persons Place of Usual Residence","2121, NSW","Unemployed, looking for part-time work",524
"Persons Place of Usual Residence","2121, NSW","Not in the labour force",8086
"Persons Place of Usual Residence","2121, NSW","Not stated",642
"Persons Place of Usual Residence","2121, NSW","Not applicable",4927
"Persons Place of Usual Residence","2121, NSW","Total",28215
"Persons Place of Usual Residence","2122, NSW","Employed, worked full-time",9044
"Persons Place of Usual Residence","2122, NSW","Employed, worked part-time",4473
"Persons Place of Usual Residence","2122, NSW","Employed, away from work",649
"Persons Place of Usual Residence","2122, NSW","Unemployed, looking for full-time work",558
"Persons Place of Usual Residence","2122, NSW","Unemployed, looking for part-time work",649
"Persons Place of Usual Residence","2122, NSW","Not in the labour force",10170
"Persons Place of Usual Residence","2122, NSW","Not stated",1076
"Persons Place of Usual Residence","2122, NSW","Not applicable",4547
"Persons Place of Usual Residence","2122, NSW","Total",31161
"Persons Place of Usual Residence","2123, NSW","Employed, worked full-time",0
"Persons Place of Usual Residence","2123, NSW","Employed, worked part-time",0
"Persons Place of Usual Residence","2123, NSW","Employed, away from work",0
"Persons Place of Usual Residence","2123, NSW","Unemployed, looking for full-time work",0
"Persons Place of Usual Residence","2123, NSW","Unemployed, looking for part-time work",0
"Persons Place of Usual Residence","2123, NSW","Not in the labour force",0
"Persons Place of Usual Residence","2123, NSW","Not stated",0
"Persons Place of Usual Residence","2123, NSW","Not applicable",0
"Persons Place of Usual Residence","2123, NSW","Total",0
"Persons Place of Usual Residence","2125, NSW","Employed, worked full-time",5345
"Persons Place of Usual Residence","2125, NSW","Employed, worked part-time",2667
"Persons Place of Usual Residence","2125, NSW","Employed, away from work",319
"Persons Place of Usual Residence","2125, NSW","Unemployed, looking for full-time work",203
"Persons Place of Usual Residence","2125, NSW","Unemployed, looking for part-time work",193
"Persons Place of Usual Residence","2125, NSW","Not in the labour force",4327
"Persons Place of Usual Residence","2125, NSW","Not stated",298
"Persons Place of Usual Residence","2125, NSW","Not applicable",3024
"Persons Place of Usual Residence","2125, NSW","Total",16377
"Persons Place of Usual Residence","2126, NSW","Employed, worked full-time",5969
"Persons Place of Usual Residence","2126, NSW","Employed, worked part-time",3011
"Persons Place of Usual Residence","2126, NSW","Employed, away from work",370
"Persons Place of Usual Residence","2126, NSW","Unemployed, looking for full-time work",253
"Persons Place of Usual Residence","2126, NSW","Unemployed, looking for part-time work",273
"Persons Place of Usual Residence","2126, NSW","Not in the labour force",5058
"Persons Place of Usual Residence","2126, NSW","Not stated",401
"Persons Place of Usual Residence","2126, NSW","Not applicable",3429
"Persons Place of Usual Residence","2126, NSW","Total",18768
"Persons Place of Usual Residence","2127, NSW","Employed, worked full-time",5903
"Persons Place of Usual Residence","2127, NSW","Employed, worked part-time",1730
"Persons Place of Usual Residence","2127, NSW","Employed, away from work",332
"Persons Place of Usual Residence","2127, NSW","Unemployed, looking for full-time work",267
"Persons Place of Usual Residence","2127, NSW","Unemployed, looking for part-time work",170
"Persons Place of Usual Residence","2127, NSW","Not in the labour force",2451
"Persons Place of Usual Residence","2127, NSW","Not stated",1213
"Persons Place of Usual Residence","2127, NSW","Not applicable",2462
"Persons Place of Usual Residence","2127, NSW","Total",14535
"Persons Place of Usual Residence","2128, NSW","Employed, worked full-time",742
"Persons Place of Usual Residence","2128, NSW","Employed, worked part-time",296
"Persons Place of Usual Residence","2128, NSW","Employed, away from work",60
"Persons Place of Usual Residence","2128, NSW","Unemployed, looking for full-time work",51
"Persons Place of Usual Residence","2128, NSW","Unemployed, looking for part-time work",35
"Persons Place of Usual Residence","2128, NSW","Not in the labour force",2338
"Persons Place of Usual Residence","2128, NSW","Not stated",138
"Persons Place of Usual Residence","2128, NSW","Not applicable",493
"Persons Place of Usual Residence","2128, NSW","Total",4166
"Persons Place of Usual Residence","2129, NSW","Employed, worked full-time",4
"Persons Place of Usual Residence","2129, NSW","Employed, worked part-time",0
"Persons Place of Usual Residence","2129, NSW","Employed, away from work",0
"Persons Place of Usual Residence","2129, NSW","Unemployed, looking for full-time work",0
"Persons Place of Usual Residence","2129, NSW","Unemployed, looking for part-time work",0
"Persons Place of Usual Residence","2129, NSW","Not in the labour force",0
"Persons Place of Usual Residence","2129, NSW","Not stated",0
"Persons Place of Usual Residence","2129, NSW","Not applicable",0
"Persons Place of Usual Residence","2129, NSW","Total",4
"Persons Place of Usual Residence","2130, NSW","Employed, worked full-time",2856
"Persons Place of Usual Residence","2130, NSW","Employed, worked part-time",1161
"Persons Place of Usual Residence","2130, NSW","Employed, away from work",163
"Persons Place of Usual Residence","2130, NSW","Unemployed, looking for full-time work",87
"Persons Place of Usual Residence","2130, NSW","Unemployed, looking for part-time work",91
"Persons Place of Usual Residence","2130, NSW","Not in the labour force",1419
"Persons Place of Usual Residence","2130, NSW","Not stated",407
"Persons Place of Usual Residence","2130, NSW","Not applicable",1127
"Persons Place of Usual Residence","2130, NSW","Total",7306
"Persons Place of Usual Residence","2131, NSW","Employed, worked full-time",7689
"Persons Place of Usual Residence","2131, NSW","Employed, worked part-time",4008
"Persons Place of Usual Residence","2131, NSW","Employed, away from work",535
"Persons Place of Usual Residence","2131, NSW","Unemployed, looking for full-time work",467
"Persons Place of Usual Residence","2131, NSW","Unemployed, looking for part-time work",458
"Persons Place of Usual Residence","2131, NSW","Not in the labour force",6340
"Persons Place of Usual Residence","2131, NSW","Not stated",1404
"Persons Place of Usual Residence","2131, NSW","Not applicable",2942
"Persons Place of Usual Residence","2131, NSW","Total",23839
"Persons Place of Usual Residence","2132, NSW","Employed, worked full-time",3189
"Persons Place of Usual Residence","2132, NSW","Employed, worked part-time",1579
"Persons Place of Usual Residence","2132, NSW","Employed, away from work",250
"Persons Place of Usual Residence","2132, NSW","Unemployed, looking for full-time work",151
"Persons Place of Usual Residence","2132, NSW","Unemployed, looking for part-time work",170
"Persons Place of Usual Residence","2132, NSW","Not in the labour force",3115
"Persons Place of Usual Residence","2132, NSW","Not stated",398
"Persons Place of Usual Residence","2132, NSW","Not applicable",1756
"Persons Place of Usual Residence","2132, NSW","Total",10613
"Persons Place of Usual Residence","2133, NSW","Employed, worked full-time",3477
"Persons Place of Usual Residence","2133, NSW","Employed, worked part-time",1650
"Persons Place of Usual Residence","2133, NSW","Employed, away from work",228
"Persons Place of Usual Residence","2133, NSW","Unemployed, looking for full-time work",153
"Persons Place of Usual Residence","2133, NSW","Unemployed, looking for part-time work",139
"Persons Place of Usual Residence","2133, NSW","Not in the labour force",2957
"Persons Place of Usual Residence","2133, NSW","Not stated",399
"Persons Place of Usual Residence","2133, NSW","Not applicable",2010
"Persons Place of Usual Residence","2133, NSW","Total",11014
"Persons Place of Usual Residence","2134, NSW","Employed, worked full-time",4288
"Persons Place of Usual Residence","2134, NSW","Employed, worked part-time",2537
"Persons Place of Usual Residence","2134, NSW","Employed, away from work",363
"Persons Place of Usual Residence","2134, NSW","Unemployed, looking for full-time work",342
"Persons Place of Usual Residence","2134, NSW","Unemployed, looking for part-time work",448
"Persons Place of Usual Residence","2134, NSW","Not in the labour force",5664
"Persons Place of Usual Residence","2134, NSW","Not stated",820
"Persons Place of Usual Residence","2134, NSW","Not applicable",1572
"Persons Place of Usual Residence","2134, NSW","Total",16033
"Persons Place of Usual Residence","2135, NSW","Employed, worked full-time",7691
"Persons Place of Usual Residence","2135, NSW","Employed, worked part-time",4386
"Persons Place of Usual Residence","2135, NSW","Employed, away from work",606
"Persons Place of Usual Residence","2135, NSW","Unemployed, looking for full-time work",430
"Persons Place of Usual Residence","2135, NSW","Unemployed, looking for part-time work",499
"Persons Place of Usual Residence","2135, NSW","Not in the labour force",7135
"Persons Place of Usual Residence","2135, NSW","Not stated",1318
"Persons Place of Usual Residence","2135, NSW","Not applicable",3191
"Persons Place of Usual Residence","2135, NSW","Total",25252
"Persons Place of Usual Residence","2136, NSW","Employed, worked full-time",2333
"Persons Place of Usual Residence","2136, NSW","Employed, worked part-time",1100
"Persons Place of Usual Residence","2136, NSW","Employed, away from work",174
"Persons Place of Usual Residence","2136, NSW","Unemployed, looking for full-time work",114
"Persons Place of Usual Residence","2136, NSW","Unemployed, looking for part-time work",116
"Persons Place of Usual Residence","2136, NSW","Not in the labour force",1992
"Persons Place of Usual Residence","2136, NSW","Not stated",298
"Persons Place of Usual Residence","2136, NSW","Not applicable",1244
"Persons Place of Usual Residence","2136, NSW","Total",7367
"Persons Place of Usual Residence","2137, NSW","Employed, worked full-time",8891
"Persons Place of Usual Residence","2137, NSW","Employed, worked part-time",3884
"Persons Place of Usual Residence","2137, NSW","Employed, away from work",602
"Persons Place of Usual Residence","2137, NSW","Unemployed, looking for full-time work",319
"Persons Place of Usual Residence","2137, NSW","Unemployed, looking for part-time work",312
"Persons Place of Usual Residence","2137, NSW","Not in the labour force",6873
"Persons Place of Usual Residence","2137, NSW","Not stated",1146
"Persons Place of Usual Residence","2137, NSW","Not applicable",4480
"Persons Place of Usual Residence","2137, NSW","Total",26507
"Persons Place of Usual Residence","2138, NSW","Employed, worked full-time",6895
"Persons Place of Usual Residence","2138, NSW","Employed, worked part-time",2555
"Persons Place of Usual Residence","2138, NSW","Employed, away from work",473
"Persons Place of Usual Residence","2138, NSW","Unemployed, looking for full-time work",407
"Persons Place of Usual Residence","2138, NSW","Unemployed, looking for part-time work",394
"Persons Place of Usual Residence","2138, NSW","Not in the labour force",5494
"Persons Place of Usual Residence","2138, NSW","Not stated",886
"Persons Place of Usual Residence","2138, NSW","Not applicable",2925
"Persons Place of Usual Residence","2138, NSW","Total",20022
"Persons Place of Usual Residence","2139, NSW","Employed, worked full-time",8
"Persons Place of Usual Residence","2139, NSW","Employed, worked part-time",3
"Persons Place of Usual Residence","2139, NSW","Employed, away from work",0
"Persons Place of Usual Residence","2139, NSW","Unemployed, looking for full-time work",0
"Persons Place of Usual Residence","2139, NSW","Unemployed, looking for part-time work",0
"Persons Place of Usual Residence","2139, NSW","Not in the labour force",29
"Persons Place of Usual Residence","2139, NSW","Not stated",15
"Persons Place of Usual Residence","2139, NSW","Not applicable",0
"Persons Place of Usual Residence","2139, NSW","Total",55
"Persons Place of Usual Residence","2140, NSW","Employed, worked full-time",5468
"Persons Place of Usual Residence","2140, NSW","Employed, worked part-time",2306
"Persons Place of Usual Residence","2140, NSW","Employed, away from work",403
"Persons Place of Usual Residence","2140, NSW","Unemployed, looking for full-time work",346
"Persons Place of Usual Residence","2140, NSW","Unemployed, looking for part-time work",348
"Persons Place of Usual Residence","2140, NSW","Not in the labour force",3556
"Persons Place of Usual Residence","2140, NSW","Not stated",1297
"Persons Place of Usual Residence","2140, NSW","Not applicable",2447
"Persons Place of Usual Residence","2140, NSW","Total",16161
"Persons Place of Usual Residence","2141, NSW","Employed, worked full-time",7935
"Persons Place of Usual Residence","2141, NSW","Employed, worked part-time",4280
"Persons Place of Usual Residence","2141, NSW","Employed, away from work",687
"Persons Place of Usual Residence","2141, NSW","Unemployed, looking for full-time work",655
"Persons Place of Usual Residence","2141, NSW","Unemployed, looking for part-time work",616
"Persons Place of Usual Residence","2141, NSW","Not in the labour force",8739
"Persons Place of Usual Residence","2141, NSW","Not stated",1291
"Persons Place of Usual Residence","2141, NSW","Not applicable",4481
"Persons Place of Usual Residence","2141, NSW","Total",28675
"Persons Place of Usual Residence","2142, NSW","Employed, worked full-time",6639
"Persons Place of Usual Residence","2142, NSW","Employed, worked part-time",3496
"Persons Place of Usual Residence","2142, NSW","Employed, away from work",610
"Persons Place of Usual Residence","2142, NSW","Unemployed, looking for full-time work",737
"Persons Place of Usual Residence","2142, NSW","Unemployed, looking for part-time work",497
"Persons Place of Usual Residence","2142, NSW","Not in the labour force",7295
"Persons Place of Usual Residence","2142, NSW","Not stated",1747
"Persons Place of Usual Residence","2142, NSW","Not applicable",5266
"Persons Place of Usual Residence","2142, NSW","Total",26297
"Persons Place of Usual Residence","2143, NSW","Employed, worked full-time",2264
"Persons Place of Usual Residence","2143, NSW","Employed, worked part-time",1119
"Persons Place of Usual Residence","2143, NSW","Employed, away from work",204
"Persons Place of Usual Residence","2143, NSW","Unemployed, looking for full-time work",206
"Persons Place of Usual Residence","2143, NSW","Unemployed, looking for part-time work",144
"Persons Place of Usual Residence","2143, NSW","Not in the labour force",2812
"Persons Place of Usual Residence","2143, NSW","Not stated",400
"Persons Place of Usual Residence","2143, NSW","Not applicable",1771
"Persons Place of Usual Residence","2143, NSW","Total",8920
"Persons Place of Usual Residence","2144, NSW","Employed, worked full-time",7913
"Persons Place of Usual Residence","2144, NSW","Employed, worked part-time",5275
"Persons Place of Usual Residence","2144, NSW","Employed, away from work",891
"Persons Place of Usual Residence","2144, NSW","Unemployed, looking for full-time work",1156
"Persons Place of Usual Residence","2144, NSW","Unemployed, looking for part-time work",883
"Persons Place of Usual Residence","2144, NSW","Not in the labour force",12026
"Persons Place of Usual Residence","2144, NSW","Not stated",1988
"Persons Place of Usual Residence","2144, NSW","Not applicable",7246
"Persons Place of Usual Residence","2144, NSW","Total",37370
"Persons Place of Usual Residence","2145, NSW","Employed, worked full-time",24218
"Persons Place of Usual Residence","2145, NSW","Employed, worked part-time",9261
"Persons Place of Usual Residence","2145, NSW","Employed, away from work",1772
"Persons Place of Usual Residence","2145, NSW","Unemployed, looking for full-time work",1643
"Persons Place of Usual Residence","2145, NSW","Unemployed, looking for part-time work",1172
"Persons Place of Usual Residence","2145, NSW","Not in the labour force",20479
"Persons Place of Usual Residence","2145, NSW","Not stated",3693
"Persons Place of Usual Residence","2145, NSW","Not applicable",16978
"Persons Place of Usual Residence","2145, NSW","Total",79213
"Persons Place of Usual Residence","2146, NSW","Employed, worked full-time",5537
"Persons Place of Usual Residence","2146, NSW","Employed, worked part-time",2294
"Persons Place of Usual Residence","2146, NSW","Employed, away from work",388
"Persons Place of Usual Residence","2146, NSW","Unemployed, looking for full-time work",314
"Persons Place of Usual Residence","2146, NSW","Unemployed, looking for part-time work",259
"Persons Place of Usual Residence","2146, NSW","Not in the labour force",4452
"Persons Place of Usual Residence","2146, NSW","Not stated",651
"Persons Place of Usual Residence","2146, NSW","Not applicable",3564
"Persons Place of Usual Residence","2146, NSW","Total",17467
"Persons Place of Usual Residence","2147, NSW","Employed, worked full-time",11310
"Persons Place of Usual Residence","2147, NSW","Employed, worked part-time",4775
"Persons Place of Usual Residence","2147, NSW","Employed, away from work",852
"Persons Place of Usual Residence","2147, NSW","Unemployed, looking for full-time work",658
"Persons Place of Usual Residence","2147, NSW","Unemployed, looking for part-time work",486
"Persons Place of Usual Residence","2147, NSW","Not in the labour force",9665
"Persons Place of Usual Residence","2147, NSW","Not stated",1468
"Persons Place of Usual Residence","2147, NSW","Not applicable",7119
"Persons Place of Usual Residence","2147, NSW","Total",36346
"Persons Place of Usual Residence","2148, NSW","Employed, worked full-time",18975
"Persons Place of Usual Residence","2148, NSW","Employed, worked part-time",7933
"Persons Place of Usual Residence","2148, NSW","Employed, away from work",1527
"Persons Place of Usual Residence","2148, NSW","Unemployed, looking for full-time work",1339
"Persons Place of Usual Residence","2148, NSW","Unemployed, looking for part-time work",1010
"Persons Place of Usual Residence","2148, NSW","Not in the labour force",16761
"Persons Place of Usual Residence","2148, NSW","Not stated",2642
"Persons Place of Usual Residence","2148, NSW","Not applicable",12892
"Persons Place of Usual Residence","2148, NSW","Total",63074
"Persons Place of Usual Residence","2150, NSW","Employed, worked full-time",10975
"Persons Place of Usual Residence","2150, NSW","Employed, worked part-time",3840
"Persons Place of Usual Residence","2150, NSW","Employed, away from work",655
"Persons Place of Usual Residence","2150, NSW","Unemployed, looking for full-time work",983
"Persons Place of Usual Residence","2150, NSW","Unemployed, looking for part-time work",641
"Persons Place of Usual Residence","2150, NSW","Not in the labour force",6874
"Persons Place of Usual Residence","2150, NSW","Not stated",2315
"Persons Place of Usual Residence","2150, NSW","Not applicable",5212
"Persons Place of Usual Residence","2150, NSW","Total",31500
"Persons Place of Usual Residence","2151, NSW","Employed, worked full-time",6658
"Persons Place of Usual Residence","2151, NSW","Employed, worked part-time",2783
"Persons Place of Usual Residence","2151, NSW","Employed, away from work",437
"Persons Place of Usual Residence","2151, NSW","Unemployed, looking for full-time work",366
"Persons Place of Usual Residence","2151, NSW","Unemployed, looking for part-time work",304
"Persons Place of Usual Residence","2151, NSW","Not in the labour force",5601
"Persons Place of Usual Residence","2151, NSW","Not stated",1185
"Persons Place of Usual Residence","2151, NSW","Not applicable",3972
"Persons Place of Usual Residence","2151, NSW","Total",21308
"Persons Place of Usual Residence","2152, NSW","Employed, worked full-time",3742
"Persons Place of Usual Residence","2152, NSW","Employed, worked part-time",1428
"Persons Place of Usual Residence","2152, NSW","Employed, away from work",245
"Persons Place of Usual Residence","2152, NSW","Unemployed, looking for full-time work",149
"Persons Place of Usual Residence","2152, NSW","Unemployed, looking for part-time work",145
"Persons Place of Usual Residence","2152, NSW","Not in the labour force",3011
"Persons Place of Usual Residence","2152, NSW","Not stated",377
"Persons Place of Usual Residence","2152, NSW","Not applicable",2118
"Persons Place of Usual Residence","2152, NSW","Total",11218
"Persons Place of Usual Residence","2153, NSW","Employed, worked full-time",18565
"Persons Place of Usual Residence","2153, NSW","Employed, worked part-time",8515
"Persons Place of Usual Residence","2153, NSW","Employed, away from work",1200
"Persons Place of Usual Residence","2153, NSW","Unemployed, looking for full-time work",708
"Persons Place of Usual Residence","2153, NSW","Unemployed, looking for part-time work",738
"Persons Place of Usual Residence","2153, NSW","Not in the labour force",13653
"Persons Place of Usual Residence","2153, NSW","Not stated",1224
"Persons Place of Usual Residence","2153, NSW","Not applicable",11943
"Persons Place of Usual Residence","2153, NSW","Total",56556
